Date,Hour,Daily Rainfall (mm),Hourly Water Level (meters),Daily Discharge Rate (cubic meters per second),Satellite Data Indicator,Flood Indicator
2023-01-24,18,36.63618432936917,3.2477901909873466,1596.0353508294324,3.508191093350156,0
2023-01-15,16,18.182496720710063,2.9923442798059434,230.0715667337983,1.852703553833237,0
2023-01-04,19,59.86584841970366,1.9642986417167048,1907.8323493358957,5.7880675451194055,0
2023-04-17,18,41.038292303562976,2.3613920371338586,1254.7300978817398,8.208490092631287,0
2023-04-16,13,24.929222914887493,1.4539732461439612,1086.5266844823898,1.0745055262890812,0
2023-02-18,18,54.67102793432797,1.4006760991016454,404.8789671153302,0.9842418910136874,0
2023-04-04,16,56.127719756949624,2.4346898482556667,1465.6052739217075,5.6930498441220205,0
2023-02-23,13,89.48273504276489,1.4262854451654572,1646.8388026232076,5.879916294638328,0
2023-03-12,22,77.22447692966574,4.858199499174727,1060.7048915017217,4.018762712367395,1
2023-03-03,4,27.134903177389592,0.9684934222287485,778.0833528251094,4.352622796565538,0
2023-03-21,11,11.586905952512971,2.587696190097513,1386.187487693991,7.564510879889118,0
2023-03-03,13,27.134903177389592,1.519953810021446,778.0833528251094,8.43879411230929,0
2023-01-30,1,4.645041271999773,2.000746272610149,940.8364781480166,6.024494419665878,0
2023-04-15,10,90.7566473926093,3.6673569123544905,522.4864790215236,6.306352949830805,0
2023-01-15,12,18.182496720710063,4.51014401164132,230.0715667337983,3.7217325524689713,1
2023-03-10,12,7.455064367977082,2.275143253565159,720.8108298570776,3.8680724205188,0
2023-04-08,18,42.75410183585496,4.838129812244812,258.7532412703105,3.552839742369226,1
2023-04-12,7,63.64104112637804,2.8515946970153534,558.9199992331953,4.943708110457581,0
2023-04-01,8,11.959424593830171,2.8245768280069057,323.34747028541796,4.9101976266891,0
2023-02-17,9,52.00680211778108,1.896628815156082,403.0352988285807,0.4869484839992977,0
2023-03-16,21,70.68573438476172,3.288152018569283,846.1884122156908,5.286566039892756,0
2023-03-06,8,28.093450968738075,4.178523688210362,1599.6564118074027,2.9806620117000415,1
2023-04-29,4,89.25589984899777,2.0540387851019952,1423.2166333686037,7.59520148716944,0
2023-04-28,12,18.657005888603585,0.9613218382991351,1127.7195072923535,9.492811717559837,0
2023-02-25,19,92.18742350231169,4.997361765968,309.82054048109507,7.2930980047720615,1
2023-04-14,18,50.85706911647028,0.9585157462970608,300.156420514533,8.909738846907038,0
2023-01-19,21,43.194501864211574,2.714523318857922,1122.8306921858555,8.4810923501563,0
2023-02-08,1,68.42330265121569,0.7941035335952407,1054.999360997248,3.7997907896539465,0
2023-02-19,23,18.485445552552704,4.891393651186091,233.93469672197483,7.308703457761604,1
2023-02-23,2,89.48273504276489,3.680497475984506,1646.8388026232076,8.101610899597025,0
2023-03-19,18,7.4044651734090365,1.215086754512091,468.3398290800961,4.556495494398774,0
2023-01-02,13,95.07143064099162,3.3508836984240262,1378.4561703363515,8.035376594626033,0
2023-02-10,14,12.203823484477883,2.0755636662502854,1033.0818858280138,5.831302190995835,0
2023-04-26,10,87.14605901877177,4.441473875826757,889.9726966943116,4.179840855069136,1
2023-02-10,23,12.203823484477883,3.632092781242065,1033.0818858280138,9.113391900786308,0
2023-03-17,5,72.90071680409874,3.1099270434265907,1151.4052605245665,6.583074395060619,0
2023-03-23,17,62.329812682755794,0.9746316498048376,1731.652130763997,2.1877170841087965,0
2023-03-01,2,32.53303307632643,1.654532526656137,1078.510753448474,6.710129805329098,0
2023-02-23,12,89.48273504276489,4.407220762309664,1646.8388026232076,5.551337867531885,1
2023-01-02,15,95.07143064099162,0.9063039652448374,1378.4561703363515,2.0347274249759586,0
2023-04-16,20,24.929222914887493,1.8288566490732476,1086.5266844823898,2.6517074118335557,0
2023-01-08,1,86.61761457749351,1.0717723069334815,1872.1499654522465,0.14381446072085025,0
2023-02-26,11,8.84925020519195,4.180253972787597,649.4561479623047,8.96995289364411,1
2023-01-31,17,60.75448519014384,2.8597562119741102,1333.7124166960753,4.500586394262252,0
2023-03-08,6,14.092422497476264,4.9768984272639525,1836.1980433591928,9.556494672664893,1
2023-04-23,11,92.96976523425731,1.9475149534679688,1923.739325155565,8.254398957486288,0
2023-03-21,1,11.586905952512971,4.715701079148913,1386.187487693991,8.992489182892026,1
2023-01-27,10,19.967378215835975,4.048687450510388,571.9288566120943,8.861817721293452,1
2023-04-21,7,28.9751452913768,4.131344708977972,544.9864047600349,3.3540681349634696,1
2023-03-21,22,11.586905952512971,1.0164599234114786,1386.187487693991,2.035348738868964,0
2023-02-23,18,89.48273504276489,4.7147256153273265,1646.8388026232076,1.7182946035765845,1
2023-02-27,12,19.59828624191452,2.294702514036052,688.633063112691,1.1995294173096982,0
2023-01-25,3,45.606998421703594,0.7851873671274548,963.2563038285448,2.2123869644606398,0
2023-01-14,16,21.233911067827616,4.578594732926312,1090.7531459170723,7.416414518360423,1
2023-03-10,10,7.455064367977082,2.642081582159449,720.8108298570776,6.09812761548117,0
2023-02-07,4,9.767211400638388,3.0557535374868325,671.9875478851948,0.9441889766048095,0
2023-03-19,1,7.4044651734090365,1.8442650811494787,468.3398290800961,0.39922532563751223,0
2023-02-02,12,6.505159298527952,4.517022699846387,221.61205855637974,6.712708252291325,1
2023-01-07,15,5.8083612168199465,3.102260634482783,1663.6692295793582,0.40350826859699707,0
2023-03-06,9,28.093450968738075,2.2128048206446103,1599.6564118074027,3.2040128614021492,0
2023-03-22,13,86.31034258755935,3.4293806021792936,1692.0259122184268,9.353944896677987,0
2023-05-05,2,22.793516254194166,2.453094377189415,1299.695950314915,7.806820746878623,0
2023-01-03,13,73.1993941811405,4.177499900905471,254.1834392188544,6.56729484721608,1
2023-02-05,9,80.83973481164611,0.6403241077757811,943.4469635621178,0.27852240821074403,0
2023-03-30,17,88.72127425763266,4.455405051270203,1418.504221969298,2.382896705530916,1
2023-05-01,12,80.74401551640625,2.3203732350824136,426.21842464035416,1.0840037271662273,0
2023-02-13,11,90.9320402078782,0.5287364227257512,1552.4373833434584,9.080185454216624,0
2023-04-15,0,90.7566473926093,4.5134246516483065,522.4864790215236,6.742935737000247,1
2023-04-05,4,77.0967179954561,3.1198943596735123,1491.5619932109203,1.3328425808217315,0
2023-03-30,9,88.72127425763266,0.7863840917898905,1418.504221969298,3.4695895037758584,0
2023-02-14,14,25.87799816000169,4.421915627685693,878.375001414386,5.806452259096341,1
2023-01-03,5,73.1993941811405,4.715284949315305,254.1834392188544,3.2116215263595347,1
2023-01-11,18,2.0584494295802447,4.4486240608717385,1271.8888549198282,8.473879305713737,1
2023-01-22,1,13.949386065204184,3.710073136480486,1801.1575693910215,1.9060983307444979,0
2023-02-01,8,17.052412368729154,3.465157738595681,1878.9331807909607,7.60160929790159,0
2023-03-24,10,33.08980248526492,3.631546031759611,1521.8761219649055,1.5174291295305242,0
2023-05-03,19,31.800347497186387,1.908083273961417,882.7203805647937,8.421937308731145,0
2023-04-11,10,3.142918568673425,4.2536506865030415,1792.6255164679787,1.8410132336095697,1
2023-03-05,5,35.67533266935893,2.8443108977241898,1674.2556360215547,0.973668937912211,0
2023-05-05,21,22.793516254194166,0.7813683308428059,1299.695950314915,7.974205539416643,0
2023-04-05,17,77.0967179954561,3.4062007382891792,1491.5619932109203,4.5836347942630615,0
2023-02-27,21,19.59828624191452,1.3810009355759574,688.633063112691,8.119462346378834,0
2023-02-22,18,93.9498941564189,0.8307353629850569,1775.2121625026653,5.213770214737412,0
2023-04-13,18,31.435598107632668,4.117813283986342,773.1155217127098,1.8830252491710642,1
2023-03-13,7,19.87156815341724,1.0764308586479001,1888.1295438139796,2.0406438854660056,0
2023-02-02,3,6.505159298527952,1.8191647861745597,221.61205855637974,2.405315851801487,0
2023-04-27,18,80.36720768991145,4.931862812431142,914.9942335172741,5.356889704560298,1
2023-03-17,7,72.90071680409874,3.0229704248727693,1151.4052605245665,2.767541319513086,0
2023-04-22,21,16.122128725400444,1.613031421185875,517.1524541366236,7.326126992403987,0
2023-02-15,5,66.2522284353982,2.417815860061878,1344.8300575962423,0.5456540828269896,0
2023-04-05,1,77.0967179954561,4.624858561285433,1491.5619932109203,3.2280979344785035,1
2023-03-05,20,35.67533266935893,1.874859397961106,1674.2556360215547,5.555495698856198,0
2023-02-25,5,92.18742350231169,2.737286438037923,309.82054048109507,3.1259802490830015,0
2023-03-30,7,88.72127425763266,4.350632422268927,1418.504221969298,1.7046251158164205,1
2023-03-17,12,72.90071680409874,4.212722345810279,1151.4052605245665,5.023718199720955,1
2023-03-13,10,19.87156815341724,1.5107702532973337,1888.1295438139796,4.826012356615207,0
2023-03-26,18,31.09823217156622,3.869718516334879,1260.0388345293065,4.603553731348269,0
2023-04-11,23,3.142918568673425,2.3319792010653244,1792.6255164679787,3.141620638369721,0
2023-04-12,10,63.64104112637804,2.75280920631688,558.9199992331953,1.4424002111810352,0
2023-03-12,1,77.22447692966574,3.476167749816865,1060.7048915017217,3.4213260011189495,0
2023-04-03,19,76.07850486168974,3.2565806075516863,103.78505691623351,6.933775385188524,0
2023-02-18,11,54.67102793432797,0.6494139895611495,404.8789671153302,6.418195168014353,0
2023-02-10,3,12.203823484477883,4.960258817616395,1033.0818858280138,2.3374079203674425,1
2023-05-01,22,80.74401551640625,3.387804787843512,426.21842464035416,0.5032293293466394,0
2023-03-11,6,98.68869366005173,3.262701131420278,773.4074027068042,5.345592191563087,0
2023-01-17,14,30.42422429595377,4.289535154110689,1849.456556080379,5.969106905466561,1
2023-01-25,8,45.606998421703594,3.566762250007682,963.2563038285448,4.591240232866809,0
2023-02-09,12,44.01524937396013,0.5804327063003621,206.73454696013414,4.430337063376194,0
2023-01-30,8,4.645041271999773,2.534980734004132,940.8364781480166,2.314752137652981,0
2023-01-18,23,52.475643163223786,1.1030685280278834,1210.4529285391095,1.2548629679915069,0
2023-01-13,4,83.24426408004217,1.978990454164622,1502.0430473726483,1.4692192358377076,0
2023-01-07,1,5.8083612168199465,4.142125199653311,1663.6692295793582,9.961576734987789,1
2023-01-14,11,21.233911067827616,2.193168134889121,1090.7531459170723,9.894511309650564,0
2023-03-29,20,63.75574713552131,4.335187434760316,440.5811859046334,8.53317186666586,1
2023-02-18,13,54.67102793432797,2.2861547429071822,404.8789671153302,4.896440760320326,0
2023-03-02,12,38.8677289689482,3.388871751994697,1117.5522482713777,6.631462489752088,0
2023-01-01,2,37.454011884736246,4.373287624653545,1252.7902769631291,6.056378893234115,1
2023-01-25,0,45.606998421703594,0.7332059157009211,963.2563038285448,4.666931208844084,0
2023-04-21,17,28.9751452913768,4.915366381238521,544.9864047600349,7.779849715709368,1
2023-01-15,3,18.182496720710063,4.829776468135439,230.0715667337983,1.9641921587201738,1
2023-04-16,19,24.929222914887493,3.2348845501372514,1086.5266844823898,2.114312579989112,0
2023-05-03,7,31.800347497186387,1.8378085563830013,882.7203805647937,8.026974053360217,0
2023-02-08,13,68.42330265121569,4.4361575270788975,1054.999360997248,9.955689004906878,1
2023-01-12,1,96.99098521619943,4.95727313900303,1511.474837969084,9.379652314338943,1
2023-01-16,16,18.34045098534338,2.9124336485485416,805.1145830172429,0.006533907612995549,0
2023-03-26,6,31.09823217156622,2.110092193964488,1260.0388345293065,2.9785939839021127,0
2023-03-02,23,38.8677289689482,2.4268982671652664,1117.5522482713777,7.521143326969748,0
2023-01-12,7,96.99098521619943,4.362857383293553,1511.474837969084,4.691072110475787,1
2023-01-30,0,4.645041271999773,0.5208441035207129,940.8364781480166,6.617186826439566,0
2023-05-04,21,11.005192452767677,0.537439740022364,1754.00123591183,3.6672190859379903,0
2023-01-11,4,2.0584494295802447,0.8121258539382445,1271.8888549198282,6.590454101322324,0
2023-04-28,5,18.657005888603585,4.784998035639176,1127.7195072923535,5.72772509737109,1
2023-01-20,20,29.122914019804192,1.7536565256438137,610.8216773261677,0.6180846068922263,0
2023-04-27,1,80.36720768991145,1.5368749795280745,914.9942335172741,2.3568253457588497,0
2023-04-29,11,89.25589984899777,4.761908001988336,1423.2166333686037,5.637371014453994,1
2023-04-06,18,49.379559636439076,2.563353539968508,1078.3733648351931,2.574792164924693,0
2023-04-13,0,31.435598107632668,2.6439664385470625,773.1155217127098,9.840894639665143,0
2023-04-26,23,87.14605901877177,1.8688942383632638,889.9726966943116,2.3369044882536363,0
2023-05-04,1,11.005192452767677,1.1967287566897393,1754.00123591183,6.502550710936616,0
2023-05-05,6,22.793516254194166,0.5407437271116694,1299.695950314915,5.540992803958261,0
2023-03-31,23,47.22149251619493,1.1301084389899296,536.2365054325405,5.260940132515421,0
2023-01-11,10,2.0584494295802447,1.9353903363219258,1271.8888549198282,2.8651954892712297,0
2023-01-18,5,52.475643163223786,2.527448608895421,1210.4529285391095,0.3491155265622381,0
2023-01-23,17,29.214464853521815,1.2801811788263966,1366.2797903009878,6.587176387270222,0
2023-02-19,17,18.485445552552704,0.8673349191376531,233.93469672197483,3.993325801992226,0
2023-01-31,18,60.75448519014384,2.4834323612220266,1333.7124166960753,3.3745427896422897,0
2023-01-13,22,83.24426408004217,3.65436109156604,1502.0430473726483,3.0646346804282034,0
2023-03-24,11,33.08980248526492,4.069676076972145,1521.8761219649055,5.978080134015141,1
2023-02-07,5,9.767211400638388,4.619697339146188,671.9875478851948,8.315183331122235,1
2023-02-17,3,52.00680211778108,1.4023612701515153,403.0352988285807,0.7115567887790974,0
2023-03-02,9,38.8677289689482,1.4753291004084903,1117.5522482713777,9.82739540910386,0
2023-05-02,3,89.60912999234932,3.879229092634932,1050.2142289455912,7.233303039939631,0
2023-01-01,15,37.454011884736246,4.8310128272395,1252.7902769631291,0.6904590631459973,1
2023-03-23,6,62.329812682755794,4.417602912707031,1731.652130763997,3.044904243540304,1
2023-01-31,1,60.75448519014384,0.8840735063538974,1333.7124166960753,5.441986625037022,0
2023-03-01,4,32.53303307632643,2.6759554102396614,1078.510753448474,3.629828404038716,0
2023-04-20,17,7.697990982879299,3.6847460762038735,842.9624513420574,9.956451766743493,0
2023-02-10,21,12.203823484477883,2.2830890850619645,1033.0818858280138,5.56464637348822,0
2023-03-20,2,35.84657285442726,1.7698418361194006,1731.751865219494,9.128008004078618,0
2023-03-06,3,28.093450968738075,4.964711066704907,1599.6564118074027,3.301559503156044,1
2023-04-16,10,24.929222914887493,2.3742699435674552,1086.5266844823898,6.522811128184463,0
2023-03-06,14,28.093450968738075,1.8710561259411835,1599.6564118074027,1.2384602670581746,0
2023-04-11,22,3.142918568673425,2.3339436396459385,1792.6255164679787,6.404472739932529,0
2023-01-16,3,18.34045098534338,4.7768516783445145,805.1145830172429,7.9773226334821405,1
2023-04-26,8,87.14605901877177,3.4459280908967953,889.9726966943116,5.462476001308509,0
2023-01-08,14,86.61761457749351,1.9533041282356067,1872.1499654522465,7.56730167068568,0
2023-02-11,1,49.51769101112702,4.17124906245778,1861.5101948310119,3.1577315124949603,1
2023-03-24,22,33.08980248526492,1.1844692745002279,1521.8761219649055,9.790318407916674,0
2023-02-19,18,18.485445552552704,0.7715843779575371,233.93469672197483,4.096728692925192,0
2023-03-15,17,81.54614284548342,2.997882271860288,294.87912890882063,8.579349139973289,0
2023-03-11,19,98.68869366005173,4.80425629234766,773.4074027068042,2.5706269218920874,1
2023-02-16,17,31.171107608941096,1.0906019495707442,594.4495361719357,3.867070570439779,0
2023-01-08,19,86.61761457749351,0.6140783453695589,1872.1499654522465,5.968518768877594,0
2023-01-26,19,78.51759613930136,1.5449571281606778,1297.4697169667,0.7010813964125695,0
2023-03-09,4,80.21969807540397,1.3758013031934428,1910.3485323047614,0.6903693691137491,0
2023-02-18,23,54.67102793432797,0.6421376517153892,404.8789671153302,3.931471294940152,0
2023-02-19,6,18.485445552552704,4.107776373814064,233.93469672197483,4.75089872866768,1
2023-04-10,8,10.789142699330444,4.518905923379367,414.92153623391937,1.8424865157267423,1
2023-04-24,3,80.8120379564417,2.2660618380326603,1270.9709232588757,8.97532326522084,0
2023-01-26,14,78.51759613930136,2.1962499324120843,1297.4697169667,1.0587431821312931,0
2023-03-05,1,35.67533266935893,4.966175759712688,1674.2556360215547,2.4860488461330634,1
2023-03-03,2,27.134903177389592,4.960651971659847,778.0833528251094,5.960501157609502,1
2023-01-17,17,30.42422429595377,2.3666877605194934,1849.456556080379,3.978657030174272,0
2023-02-11,10,49.51769101112702,1.0828171457726188,1861.5101948310119,4.122797278316655,0
2023-02-08,22,68.42330265121569,3.323774584482665,1054.999360997248,1.3320992413662869,0
2023-01-16,11,18.34045098534338,3.1264525033289243,805.1145830172429,2.205042634356471,0
2023-03-22,2,86.31034258755935,3.685257937533959,1692.0259122184268,0.21009156986360744,0
2023-04-07,2,52.27328293819941,4.220183118836694,406.589322005229,1.1250313052663174,1
2023-01-25,17,45.606998421703594,1.0593375056849512,963.2563038285448,4.077481050027323,0
2023-03-21,14,11.586905952512971,2.0727786743906846,1386.187487693991,6.166219781652751,0
2023-01-31,6,60.75448519014384,3.8748221167963,1333.7124166960753,3.747219705073764,0
2023-02-04,10,96.56320330745594,3.49266503545815,655.5279097831669,4.290623693026659,0
2023-03-11,18,98.68869366005173,0.5544881385569935,773.4074027068042,0.4960590834948275,0
2023-01-29,15,59.24145688620425,1.0609820654147009,912.4425340363409,1.6022560097650629,0
2023-04-03,7,76.07850486168974,3.8803012151378815,103.78505691623351,5.059258001463939,0
2023-01-06,16,15.599452033620265,4.955242325469185,1629.671605141759,2.4339668321853045,1
2023-04-26,4,87.14605901877177,4.261216675597322,889.9726966943116,4.549568797277371,1
2023-01-27,4,19.967378215835975,2.0070752659568876,571.9288566120943,5.570405132750351,0
2023-01-14,22,21.233911067827616,1.0346806232063237,1090.7531459170723,4.068048009517236,0
2023-01-17,6,30.42422429595377,0.6186513852376341,1849.456556080379,2.381466536656963,0
2023-04-07,5,52.27328293819941,4.825109684334168,406.589322005229,6.391078469947064,1
2023-02-16,5,31.171107608941096,3.432500714191483,594.4495361719357,1.8483839794702495,0
2023-03-14,9,0.5522117123602399,1.298429462613681,1765.006922970392,6.00251410099583,0
2023-04-23,10,92.96976523425731,1.4993414181199425,1923.739325155565,6.8025068833037405,0
2023-01-30,14,4.645041271999773,2.3851645227704656,940.8364781480166,5.739498660690105,0
2023-02-13,7,90.9320402078782,1.2234195322173869,1552.4373833434584,8.030118815263204,0
2023-04-24,2,80.8120379564417,2.1727582988105443,1270.9709232588757,4.838772645642591,0
2023-03-19,2,7.4044651734090365,4.733056603019032,468.3398290800961,4.490785141348759,1
2023-04-19,3,22.879816549162246,4.543522721036777,209.6911025277227,2.3647491223869457,1
2023-03-07,1,54.26960831582485,4.652407357310275,684.8120801934167,8.539428821418529,1
2023-04-25,21,63.34037565104234,1.4318411414488486,1158.0690420269823,0.72898451871655,0
2023-03-08,10,14.092422497476264,1.5763104689716654,1836.1980433591928,1.7909493932818155,0
2023-04-25,14,63.34037565104234,2.6435107998549445,1158.0690420269823,6.48256954077822,0
2023-02-16,8,31.171107608941096,2.629444580112007,594.4495361719357,7.636922693503205,0
2023-01-20,9,29.122914019804192,1.1247222769223457,610.8216773261677,3.1187943576372525,0
2023-03-07,0,54.26960831582485,4.379065170226801,684.8120801934167,1.6881000578456418,1
2023-02-20,23,96.95846277645586,4.94442303681226,452.7287393123617,3.5543933736406172,1
2023-03-23,9,62.329812682755794,4.932453452633938,1731.652130763997,7.176761577934996,1
2023-05-04,14,11.005192452767677,4.809114567877178,1754.00123591183,1.5341288238908801,1
2023-04-08,20,42.75410183585496,3.7496445595515766,258.7532412703105,6.62232158329593,0
2023-03-04,20,82.87375091519293,4.079524823553781,772.1994015992284,4.607336002416739,1
2023-02-16,0,31.171107608941096,2.3420030284176936,594.4495361719357,5.411138248788447,0
2023-03-24,20,33.08980248526492,4.522953695035417,1521.8761219649055,0.3840087732634456,1
2023-01-15,2,18.182496720710063,3.1251594429372185,230.0715667337983,1.2600202786399428,0
2023-01-09,23,60.11150117432088,2.7122714380257458,1134.0825356160256,7.051391455705634,0
2023-03-09,7,80.21969807540397,4.223920530050934,1910.3485323047614,6.3564532195261325,1
2023-03-21,20,11.586905952512971,3.025502547271362,1386.187487693991,2.0909736458961428,0
2023-04-15,18,90.7566473926093,3.6614322569066315,522.4864790215236,8.74743649656566,0
2023-04-27,20,80.36720768991145,2.26937840462565,914.9942335172741,8.482031285528954,0
2023-03-08,8,14.092422497476264,3.6276585298634894,1836.1980433591928,3.5232705425253927,0
2023-04-04,8,56.127719756949624,0.696825825390263,1465.6052739217075,1.5636214164487505,0
2023-03-12,4,77.22447692966574,0.9427804237102879,1060.7048915017217,4.890484004492832,0
2023-04-16,2,24.929222914887493,2.7518051556959056,1086.5266844823898,2.5715235110909584,0
2023-02-04,0,96.56320330745594,2.9938010113210702,655.5279097831669,1.2595519637935826,0
2023-02-14,11,25.87799816000169,2.0564737562883053,878.375001414386,0.40285518777998464,0
2023-03-25,11,6.355835028602364,4.468674912370898,934.5001423744629,0.8322306620807229,1
2023-01-12,10,96.99098521619943,3.8954429333810707,1511.474837969084,1.674910890941077,0
2023-04-04,12,56.127719756949624,3.781280693972516,1465.6052739217075,4.744349141471741,0
2023-02-06,1,30.46137691733707,4.097371455360406,141.63532467251702,3.409585714355583,1
2023-01-05,5,15.601864044243651,4.878547496386005,1693.134484301747,4.24850842868087,1
2023-03-04,13,82.87375091519293,1.4042015989657541,772.1994015992284,4.441834068783665,0
2023-03-31,13,47.22149251619493,4.777389736637915,536.2365054325405,8.670601823789474,1
2023-01-08,3,86.61761457749351,3.9649709889437488,1872.1499654522465,6.237430848640091,0
2023-01-05,11,15.601864044243651,3.096067480818616,1693.134484301747,3.827987644363878,0
2023-03-19,14,7.4044651734090365,2.734075185598849,468.3398290800961,6.007921493396191,0
2023-03-05,9,35.67533266935893,1.0747106763585568,1674.2556360215547,4.034809690269996,0
2023-05-05,11,22.793516254194166,3.7132372552015704,1299.695950314915,6.507243843338003,0
2023-04-02,18,71.3244787222995,0.5070429733616281,414.0405312716191,2.135428544903414,0
2023-03-27,14,32.518332202674706,2.8069463891527384,404.69427162751197,4.328399210571723,0
2023-03-15,12,81.54614284548342,4.963144781072136,294.87912890882063,1.9648696695621115,1
2023-03-26,17,31.09823217156622,2.526579405074357,1260.0388345293065,8.911400917935094,0
2023-03-23,18,62.329812682755794,3.4555104712593234,1731.652130763997,3.2622050698093155,0
2023-04-04,18,56.127719756949624,1.7392152841493833,1465.6052739217075,5.187478471147094,0
2023-04-08,12,42.75410183585496,1.4059044852009497,258.7532412703105,3.116529166546489,0
2023-04-18,7,75.55511385430486,2.845832214443625,566.169396915801,3.6121605897581177,0
2023-03-22,4,86.31034258755935,0.8677640558605022,1692.0259122184268,4.458255498270161,0
2023-01-13,7,83.24426408004217,4.062105696766318,1502.0430473726483,1.5492531114344266,1
2023-01-30,16,4.645041271999773,2.130772546024849,940.8364781480166,0.28652427577654516,0
2023-01-04,0,59.86584841970366,4.536996169786597,1907.8323493358957,7.665150495325847,1
2023-03-23,8,62.329812682755794,2.5305770488144463,1731.652130763997,6.427774134799279,0
2023-04-05,13,77.0967179954561,4.505436658327137,1491.5619932109203,6.439079570677647,1
2023-04-17,17,41.038292303562976,1.059657795502296,1254.7300978817398,9.861767972836947,0
2023-05-01,5,80.74401551640625,2.9698639928481017,426.21842464035416,1.0233217953406315,0
2023-01-21,1,61.18528947223795,1.4285017328260663,800.0529478414999,9.680763814507335,0
2023-04-03,10,76.07850486168974,2.096470813261929,103.78505691623351,8.448640854105085,0
2023-03-05,18,35.67533266935893,4.716310203639782,1674.2556360215547,0.681866197654627,1
2023-03-30,3,88.72127425763266,4.075602254150857,1418.504221969298,9.902851705849413,1
2023-03-05,2,35.67533266935893,4.671504355659329,1674.2556360215547,5.3839497928695765,1
2023-05-04,8,11.005192452767677,3.560503484511377,1754.00123591183,4.965154222306048,0
2023-03-04,2,82.87375091519293,3.5126912983918555,772.1994015992284,7.187181132622023,0
2023-02-18,19,54.67102793432797,1.253671620165814,404.8789671153302,9.567204338893498,0
2023-04-13,4,31.435598107632668,3.215718932195204,773.1155217127098,5.645940812903215,0
2023-04-12,5,63.64104112637804,0.8254241386607237,558.9199992331953,1.7589028341866209,0
2023-03-28,9,72.96061783380641,2.959916990845048,1379.9262932023246,9.987929358156546,0
2023-04-03,8,76.07850486168974,0.8195344903996495,103.78505691623351,7.777279100677931,0
2023-04-05,15,77.0967179954561,1.195068862504957,1491.5619932109203,5.773534012196677,0
2023-01-17,21,30.42422429595377,4.158054541085349,1849.456556080379,2.0444837246427303,1
2023-02-01,13,17.052412368729154,0.5886974198946386,1878.9331807909607,4.084555814084826,0
2023-03-23,12,62.329812682755794,0.7934206606722143,1731.652130763997,8.01840168452806,0
2023-04-02,0,71.3244787222995,2.0535041426076144,414.0405312716191,5.961426495498969,0
2023-03-23,7,62.329812682755794,1.5745829512169267,1731.652130763997,9.829468795547008,0
2023-01-05,1,15.601864044243651,0.9215364552264161,1693.134484301747,2.022541805245349,0
2023-02-25,13,92.18742350231169,1.4705381857897273,309.82054048109507,7.65858643884742,0
2023-04-10,13,10.789142699330444,3.319666299919446,414.92153623391937,0.4900464497127355,0
2023-01-31,23,60.75448519014384,4.378035294560828,1333.7124166960753,0.5129384898121558,1
2023-02-03,14,94.88855372533332,4.257186065596846,1667.0121509593146,8.183804247795353,1
2023-04-26,9,87.14605901877177,1.1821778366004472,889.9726966943116,0.8947312281038722,0
2023-03-21,0,11.586905952512971,3.020756825578289,1386.187487693991,6.486829533573645,0
2023-04-15,3,90.7566473926093,2.197931242834368,522.4864790215236,6.866786117241295,0
2023-03-05,23,35.67533266935893,3.202674500122778,1674.2556360215547,3.7686688034718854,0
2023-03-27,10,32.518332202674706,4.26668506359323,404.69427162751197,7.8350150258790885,1
2023-03-25,18,6.355835028602364,4.50616123858011,934.5001423744629,2.0399460360938737,1
2023-01-07,4,5.8083612168199465,4.609582486504121,1663.6692295793582,2.4900873610908993,1
2023-04-17,10,41.038292303562976,2.8213785622054766,1254.7300978817398,3.783156071652595,0
2023-03-27,13,32.518332202674706,3.6236775807942396,404.69427162751197,8.933044937881228,0
2023-03-21,6,11.586905952512971,4.91583690723761,1386.187487693991,9.088264977168624,1
2023-02-24,19,59.78999788110851,4.864604207482717,1401.7551887615198,8.973857174637148,1
2023-01-29,20,59.24145688620425,2.2955121674155863,912.4425340363409,0.8412766225938284,0
2023-02-04,2,96.56320330745594,4.233838116682407,655.5279097831669,6.738388982700046,1
2023-03-14,0,0.5522117123602399,4.309314524106251,1765.006922970392,0.00943415267631087,1
2023-02-27,18,19.59828624191452,3.731553843019225,688.633063112691,3.2882261784860933,0
2023-04-06,1,49.379559636439076,2.14067177688893,1078.3733648351931,1.3341633552320709,0
2023-04-24,21,80.8120379564417,0.6620846823114188,1270.9709232588757,0.4458809273414399,0
2023-03-08,15,14.092422497476264,3.6147260376235937,1836.1980433591928,1.0868253937469208,0
2023-04-19,18,22.879816549162246,4.033352944167838,209.6911025277227,4.553949052479408,1
2023-04-13,9,31.435598107632668,2.7638777785092636,773.1155217127098,1.0347506364658465,0
2023-01-30,5,4.645041271999773,2.0585569746468257,940.8364781480166,8.349472056944037,0
2023-03-20,6,35.84657285442726,1.6229578993227776,1731.751865219494,3.4327548906444827,0
2023-04-21,16,28.9751452913768,4.296423488233207,544.9864047600349,4.46874195200439,1
2023-02-08,9,68.42330265121569,1.548317636391352,1054.999360997248,9.87336158579546,0
2023-03-01,8,32.53303307632643,3.3491811901731006,1078.510753448474,4.077780344061627,0
2023-03-13,4,19.87156815341724,3.8663293074328946,1888.1295438139796,1.8641980485397458,0
2023-02-07,17,9.767211400638388,0.6665343562197168,671.9875478851948,0.1289746978952544,0
2023-01-19,22,43.194501864211574,1.6620997473453125,1122.8306921858555,9.471614629002477,0
